is_title_bout,total_rounds,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,win_red,wc_Bantamweight,wc_Catch Weight,wc_Featherweight,wc_Flyweight,wc_Heavyweight,wc_Light Heavyweight,wc_Lightweight,wc_Middleweight,wc_TUF Nations Canada vs. Australia Middleweight Tournament Title,wc_TUF Nations Canada vs. Australia Welterweight Tournament Title,wc_UFC Bantamweight Title,wc_UFC Featherweight Title,wc_UFC Flyweight Title,wc_UFC Heavyweight Title,wc_UFC Interim Bantamweight Title,wc_UFC Interim Featherweight Title,wc_UFC Interim Flyweight Title,wc_UFC Interim Heavyweight Title,wc_UFC Interim Light Heavyweight Title,wc_UFC Interim Lightweight Title,wc_UFC Interim Middleweight Title,wc_UFC Interim Welterweight Title,wc_UFC Light Heavyweight Title,wc_UFC Lightweight Title,wc_UFC Middleweight Title,wc_UFC Welterweight Title,wc_UFC Women's Bantamweight Title,wc_UFC Women's Featherweight Title,wc_UFC Women's Flyweight Title,wc_UFC Women's Strawweight Title,wc_Ultimate Fighter 1 Light Heavyweight Tournament Title,wc_Ultimate Fighter 1 Middleweight Tournament Title,wc_Ultimate Fighter 10 Heavyweight Tournament Title,wc_Ultimate Fighter 11 Middleweight Tournament Title,wc_Ultimate Fighter 12 Lightweight Tournament Title,wc_Ultimate Fighter 13 Welterweight Tournament Title,wc_Ultimate Fighter 14 Bantamweight Tournament Title,wc_Ultimate Fighter 14 Featherweight Tournament Title,wc_Ultimate Fighter 15 Lightweight Tournament Title,wc_Ultimate Fighter 16 Welterweight Tournament Title,wc_Ultimate Fighter 17 Middleweight Tournament Title,wc_Ultimate Fighter 19 Middleweight Tournament Title,wc_Ultimate Fighter 2 Welterweight Tournament Title,wc_Ultimate Fighter 22 Lightweight Tournament Title,wc_Ultimate Fighter 23 Light Heavyweight Tournament Title,wc_Ultimate Fighter 23 Women's Strawweight Tournament Title,wc_Ultimate Fighter 25 Welterweight Tournament Title,wc_Ultimate Fighter 27 Lightweight Tournament Title,wc_Ultimate Fighter 28 Heavyweight Tournament Title,wc_Ultimate Fighter 28 Women's Featherweight Tournament Title,wc_Ultimate Fighter 3 Middleweight Tournament Title,wc_Ultimate Fighter 4 Middleweight Tournament Title,wc_Ultimate Fighter 4 Welterweight Tournament Title,wc_Ultimate Fighter 5 Lightweight Tournament Title,wc_Ultimate Fighter 6 Welterweight Tournament Title,wc_Ultimate Fighter 7 Middleweight Tournament Title,wc_Ultimate Fighter 8 Light Heavyweight Tournament Title,wc_Ultimate Fighter 8 Lightweight Tournament Title,wc_Ultimate Fighter 9 Lightweight Tournament Title,wc_Ultimate Fighter 9 Welterweight Tournament Title,wc_Ultimate Fighter Australia vs. UK Welterweight Tournament Title,wc_Ultimate Fighter Brazil 1 Featherweight Tournament Title,wc_Ultimate Fighter Brazil 1 Middleweight Tournament Title,wc_Ultimate Fighter Brazil 2 Welterweight Tournament Title,wc_Ultimate Fighter Brazil 3 Heavyweight Tournament Title,wc_Ultimate Fighter Brazil 3 Middleweight Tournament Title,wc_Ultimate Fighter Latin America 3 Lightweight Tournament Title,wc_Ultimate Fighter Latin America Bantamweight Tournament Title,wc_Welterweight,wc_Women's Bantamweight,wc_Women's Featherweight,wc_Women's Flyweight,wc_Women's Strawweight
0,3.0,0,21,30,0.6,42,60,0.48,1,1,1.0,2,0,197,4,-4,-2.0,0.0,0.0,-12.6999999999999,-1.1,-2.44,0.0299999999999999,0.06,0.0299999999999999,-0.0899999999999999,2.4,0.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,0,42,95,0.01,33,86,-0.0399999999999999,-4,-5,-0.44,-1,0,-325,2,2,2.0,-2.53999999999999,0.0,7.619999999999976,-5.1,-6.23,-0.159999999999999,-0.5,-0.0299999999999999,-0.329999999999999,-0.2,-3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,0,-1,-6,0.24,-5,-12,0.13,-1,-1,-1.0,4,0,-56,0,-2,4.0,0.0,0.0,25.40000000000001,0.33,-1.33999999999999,0.12,-0.35,0.14,-0.71,5.0,-0.74,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,3.0,1,9,-9,0.31,25,7,0.31,2,2,1.0,1,0,375,10,5,-2.0,-5.08000000000001,0.0,-2.53999999999999,0.1,0.8500000000000005,-0.0199999999999999,-0.56,0.19,0.56,1.3,0.7299999999999999,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,0,-64,-90,-0.22,-118,-150,-0.28,4,3,0.8,0,0,230,-5,-3,-6.0,2.5400000000000205,0.0,7.620000000000003,-1.47,2.45,-0.0499999999999999,0.5,-0.07,0.5800000000000001,-0.6,2.93,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5.0,0,141,115,0.28,143,117,0.28,0,0,0.0,0,0,3,-5,-8,-2.0,7.620000000000003,0.0,5.079999999999984,3.3200000000000003,-1.96,0.12,0.0299999999999999,0.12,-0.0799999999999999,-0.6,-0.18,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,5.0,1,-22,-40,0.1499999999999999,-39,-60,0.1,-3,-6,-0.42,3,0,-262,17,6,7.0,-5.08000000000001,0.0,-2.53999999999999,-0.25,-0.62,-0.03,-0.01,0.11,-0.0599999999999999,-0.1,-3.42999999999999,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,0,-12,-1,-0.19,5,18,-0.0799999999999999,2,2,0.4,1,0,176,3,9,-5.0,0.0,0.0,5.0800000000000125,1.1,1.59,-0.199999999999999,0.13,-0.05,-0.12,0.6,0.0799999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3.0,-1,-40,-65,-0.08,-54,-83,-0.0899999999999999,7,10,0.63,0,0,291,5,5,10.0,-2.53999999999999,0.0,-5.07999999999998,-3.45,-0.849999999999999,-0.05,0.22,-0.12,-0.199999999999999,0.3,2.03,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3.0,0,13,11,0.04,25,25,0.0499999999999999,1,-3,0.28,0,0,7,-4,-3,5.0,-2.53999999999999,0.0,0.0,0.6499999999999995,0.4000000000000003,0.1,0.1099999999999999,0.0299999999999999,0.13,-0.1,1.0699999999999998,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
